timestamp,energy_net,energy_total,electricity_net,electricity_total,fuelOil_total,naturalGas_total,propane_total
"(9, 15)",-8925.862238889165,752103.9723983334,-10465.174767249999,546385.9728558334,2161.315735856667,183568.08650333332,19994.60971375
"(9, 16)",-8107.095529442499,736289.8480208333,-9398.6703844475,551707.5766791666,1546.9609965416666,165001.41035916665,18046.92149425
"(9, 17)",-5459.9844014825,780485.8748241666,-6814.3697659,594116.4300966667,1300.9542958099998,166781.33057999998,18285.833809166666
"(9, 18)",-1363.9120141811666,884651.7424475,-3008.5746855502503,676500.8372758334,1326.6110517858333,186988.60332666666,19826.507608166667
"(9, 19)",2998.555522898,990078.0488425001,1060.618581599,750030.5254333334,1491.8001833833332,215187.79205833332,23367.718866333333
"(9, 20)",6330.152734050001,1020093.0353999999,4402.664168875,768071.2854816667,1712.6444938666668,225447.07707083333,24863.003855916668
"(9, 21)",8223.9213771,1006477.19362,6431.970239833333,757975.8104658333,1865.5413031525,222740.03355666666,23893.273448750002
"(9, 22)",8446.497150391666,993672.2967908334,6749.529098483333,748231.687735,2213.6339457716667,219723.95406583333,23502.618632916667
"(9, 23)",8215.856591758335,964353.0319375,6460.113934558333,721145.6253183334,2550.2379061750003,217727.97706583334,22937.163528333334
"(10, 0)",9341.357466411291,1150280.2062290323,5650.636828758064,670922.8402725806,18368.345338354837,426155.61354919354,34828.24553596774
"(10, 1)",8537.566895983871,1025550.28455,4582.479771419355,551091.3604725807,21849.403577524194,420615.698483871,31994.922445967743
"(10, 2)",7673.842391435484,941019.9907685483,3913.872080467742,481425.5231258065,22550.96595871774,407698.61428790324,29333.195939112902
